transaction_id,customer_id,date,store_region,item,category,unit_price
T002155,C01054,2026-01-27 07:50:00,South,Sausages,Meat,4.8
T002943,C00781,2025-07-07 15:01:00,North,Laundry Detergent,Household,8.9
T003630,C01758,2025-08-05 08:17:00,East,White Bread,Bakery,2.5
T001431,C01786,2026-02-09 10:47:00,North,Eggs (12ct),Dairy,3.5
T000459,C00947,2025-08-15 16:31:00,South,Ground Beef,Meat,6.9
T002242,C01203,2025-08-16 11:24:00,West,Sparkling Water,Beverages,1.8
T005168,C00498,2025-10-03 12:35:00,North,Ground Beef,Meat,6.9
T003183,C01162,2025-09-29 11:50:00,South,Peanut Butter,Spreads,4.5
T005015,C01551,2026-03-17 14:28:00,East,Dish Soap,Household,3.2
T003750,C01385,2025-07-13 20:13:00,East,Ice Cream,Frozen,4.7
T001964,C01179,2025-10-17 11:34:00,South,Onions,Produce,1.5
T004799,C00243,2025-08-04 08:47:00,South,Bananas,Produce,1.2
T000231,C01286,2025-06-12 12:23:00,North,Potato Chips,Snacks,3.1
T000142,C01052,2026-03-21 12:47:00,North,Cheddar Cheese,Dairy,5.2
T002744,C00150,2026-05-23 08:03:00,West,Ice Cream,Frozen,4.7
T002145,C01317,2025-07-10 18:21:00,East,Trash Bags,Household,6.1
T003122,C00686,2025-09-09 11:35:00,North,Energy Drink,Beverages,2.4
T003440,C01215,2026-03-26 15:31:00,South,Burger Buns,BBQ,2.8
T001235,C01485,2026-03-14 08:52:00,South,Butter,Dairy,4.1
T004895,C00531,2026-03-07 11:09:00,North,Butter,Dairy,4.1
T004304,C01271,2025-11-09 17:48:00,South,Cola 2L,Beverages,2.6
T004995,C00064,2026-01-03 10:33:00,South,Cheddar Cheese,Dairy,5.2
T000508,C01292,2025-09-26 20:51:00,North,Cheddar Cheese,Dairy,5.2
T003325,C00479,2026-04-15 18:27:00,North,Croissants,Bakery,3.8
T001116,C00242,2025-11-07 09:18:00,East,Potato Chips,Snacks,3.1
T005167,C00234,2025-12-30 19:22:00,South,White Bread,Bakery,2.5
T000556,C01740,2025-09-24 15:13:00,West,Trash Bags,Household,6.1
T001920,C00971,2025-08-04 07:03:00,West,Guacamole Dip,Snacks,4.2
T000260,C00125,2025-12-20 14:39:00,North,Bananas,Produce,1.2
T005140,C01212,2026-03-25 17:19:00,South,Apples,Produce,2.1
T004837,C00394,2026-04-21 10:46:00,East,Beer 6-Pack,Beverages,9.9
T001366,C00678,2025-10-12 14:04:00,East,Mustard,BBQ,2.1
T004677,C00833,2026-02-24 12:35:00,West,Paper Towels,Household,5.5
T004677,C00833,2026-02-24 12:35:00,West,Cereal,Breakfast,4.2
T004416,C00277,2026-01-09 09:22:00,West,Laundry Detergent,Household,8.9
T004461,C00937,2025-10-25 19:58:00,East,Eggs (12ct),Dairy,3.5
T000130,C01731,2025-08-19 15:12:00,East,Frozen Fries,Frozen,3.4
T003600,C00313,2025-12-20 13:11:00,North,Guacamole Dip,Snacks,4.2
T002045,C01092,2026-02-06 13:00:00,East,Charcoal Bag,BBQ,8.2
T002239,C01523,2026-02-28 18:13:00,South,Milk 1L,Dairy,1.6
T002005,C01509,2025-09-10 10:40:00,South,Frozen Fries,Frozen,3.4
T000222,C01358,2025-10-02 11:04:00,South,Chicken Breast,Meat,7.5
T004109,C01147,2026-05-15 18:09:00,North,Greek Yogurt,Dairy,3.3
T004473,C01608,2025-06-26 16:51:00,East,Ice Cream,Frozen,4.7
T003414,C00731,2025-11-26 16:34:00,East,Potato Chips,Snacks,3.1
T001218,C00576,2026-01-12 10:51:00,North,Tortilla Chips,Snacks,3.3
T001229,C00650,2025-09-16 18:16:00,North,Energy Drink,Beverages,2.4
T004478,C01428,2025-08-13 08:27:00,East,Paper Towels,Household,5.5
T000199,C00372,2026-04-08 19:04:00,East,Bananas,Produce,1.2
T003001,C01030,2026-01-17 14:48:00,East,Salsa Dip,Snacks,3.8
T004248,C01194,2025-09-06 15:57:00,East,Bacon,Meat,5.4
T001219,C00212,2025-06-04 12:35:00,East,Peanut Butter,Spreads,4.5
T002272,C00229,2025-12-10 17:31:00,East,Cereal,Breakfast,4.2
T001753,C00172,2025-11-28 08:06:00,West,Croissants,Bakery,3.8
T000298,C00109,2025-12-04 09:56:00,South,Sugar,Breakfast,2.2
T001546,C00074,2025-12-30 08:24:00,North,Lettuce,Produce,1.8
T004983,C00226,2026-01-30 09:55:00,West,Beer 6-Pack,Beverages,9.9
T004737,C00378,2025-06-12 15:43:00,West,Frozen Vegetables,Frozen,3.1
T002810,C00582,2026-05-01 09:49:00,West,Charcoal Bag,BBQ,8.2
T001371,C00744,2025-08-14 20:45:00,East,Ketchup,BBQ,2.6
T004001,C00636,2026-03-28 14:45:00,North,Ground Beef,Meat,6.9
T001290,C00716,2026-03-05 11:53:00,West,Apples,Produce,2.1
T000463,C01785,2025-12-19 15:50:00,North,Honey,Spreads,6.2
T001200,C01336,2025-08-20 20:47:00,North,Pretzels,Snacks,2.9
T002892,C01659,2025-11-17 07:41:00,South,Cheddar Cheese,Dairy,5.2
T004766,C00168,2025-06-12 13:04:00,South,Tomatoes,Produce,2.3
T002875,C00935,2026-03-19 14:31:00,East,Chicken Breast,Meat,7.5
T000137,C00373,2026-04-21 08:24:00,South,Honey,Spreads,6.2
T000490,C00555,2025-09-30 16:08:00,East,Salsa Dip,Snacks,3.8
T000037,C00693,2026-03-31 13:47:00,East,Wine Bottle,Beverages,12.5
T004697,C00689,2025-10-19 14:13:00,West,Apples,Produce,2.1
T004818,C00869,2026-04-01 17:19:00,North,Oatmeal,Breakfast,3.7
T003749,C00469,2025-07-16 19:17:00,South,Eggs (12ct),Dairy,3.5
T000501,C00181,2026-01-29 12:51:00,North,Bagels,Bakery,3.2
T004973,C01735,2025-07-03 12:09:00,North,Potato Chips,Snacks,3.1
T002811,C01516,2026-02-12 19:05:00,North,Croissants,Bakery,3.8
T002981,C01591,2025-10-16 18:52:00,South,Tomato Pasta Sauce,Pasta_Sauce,3.1
T004602,C00242,2025-12-28 09:47:00,East,Frozen Pizza,Frozen,5.9
T004096,C00188,2025-12-28 07:27:00,North,Bananas,Produce,1.2
T002319,C01628,2025-08-04 15:48:00,West,Bacon,Meat,5.4
T005149,C00008,2025-09-07 13:36:00,West,Paper Plates,Party,2.9
T004778,C00141,2025-06-10 09:28:00,East,Cereal,Breakfast,4.2
T001588,C00109,2025-07-23 09:36:00,East,Avocado,Produce,2.0
T002709,C01396,2025-06-25 18:47:00,West,Butter,Dairy,4.1
T003353,C00113,2026-01-24 09:08:00,East,Chicken Breast,Meat,7.5
T003972,C00069,2025-11-28 16:52:00,South,Cola 2L,Beverages,2.6
T003718,C01260,2026-03-11 18:55:00,South,Salsa Dip,Snacks,3.8
T001933,C00213,2025-09-01 08:36:00,East,Cereal,Breakfast,4.2
T000487,C00978,2025-12-03 11:35:00,South,Lettuce,Produce,1.8
T003238,C01177,2026-05-26 13:46:00,South,Bacon,Meat,5.4
T001659,C01263,2025-11-02 08:25:00,South,Cola 2L,Beverages,2.6
T004878,C00329,2025-12-21 16:31:00,East,Penne,Pasta_Sauce,1.9
T003864,C00348,2026-04-17 14:13:00,West,Paper Towels,Household,5.5
T000308,C00430,2025-10-06 11:12:00,East,Trash Bags,Household,6.1
T000766,C00918,2025-09-28 11:24:00,South,Baby Wipes,Baby,4.6
T000972,C00481,2025-11-09 16:14:00,South,Croissants,Bakery,3.8
T003307,C00749,2025-11-19 08:12:00,South,Tortilla Chips,Snacks,3.3
T004504,C00538,2025-08-25 11:38:00,South,Ground Beef,Meat,6.9
T000077,C01585,2025-06-07 11:27:00,East,Ice Cream,Frozen,4.7
T002252,C00414,2025-09-17 17:05:00,East,Pretzels,Snacks,2.9
T000151,C00119,2026-04-01 16:18:00,West,Wine Bottle,Beverages,12.5
T001186,C00723,2026-03-05 18:18:00,North,Bananas,Produce,1.2
T000817,C00389,2025-08-02 16:06:00,North,Dish Soap,Household,3.2
T001744,C01363,2025-12-18 12:21:00,North,Balloons Pack,Party,3.5
T002446,C00272,2026-02-05 19:21:00,North,Charcoal Bag,BBQ,8.2
T000978,C00664,2025-11-23 14:38:00,North,Frozen Fries,Frozen,3.4
T002590,C00927,2025-07-19 11:46:00,North,Trash Bags,Household,6.1
T000560,C01776,2026-05-06 08:24:00,West,Ground Beef,Meat,6.9
T002939,C00065,2025-11-25 16:03:00,South,Frozen Vegetables,Frozen,3.1
T001880,C01189,2025-11-30 15:54:00,North,Frozen Vegetables,Frozen,3.1
T004226,C01657,2026-04-25 12:43:00,East,Chicken Breast,Meat,7.5
T003145,C00577,2026-02-01 20:50:00,North,Paper Towels,Household,5.5
T004938,C01653,2025-07-02 18:51:00,East,Balloons Pack,Party,3.5
T003151,C01077,2026-04-07 18:27:00,North,Eggs (12ct),Dairy,3.5
T002991,C00457,2025-09-12 11:32:00,North,Sugar,Breakfast,2.2
T002610,C01306,2026-04-17 08:06:00,North,Bagels,Bakery,3.2
T005191,C01114,2026-04-01 15:30:00,North,Parmesan Cheese,Pasta_Sauce,6.5
T003978,C00572,2025-11-08 17:21:00,North,Frozen Pizza,Frozen,5.9
T001548,C00726,2025-07-09 20:12:00,East,Greek Yogurt,Dairy,3.3
T002447,C01005,2025-11-10 18:41:00,South,Candles,Party,4.0
T003227,C01435,2026-02-03 14:28:00,South,Charcoal Bag,BBQ,8.2
T001882,C01114,2026-03-17 17:02:00,East,Bagels,Bakery,3.2
T003046,C01000,2026-04-15 19:30:00,South,Apples,Produce,2.1
T003039,C00044,2025-11-02 16:50:00,West,Eggs (12ct),Dairy,3.5
T003021,C00936,2026-02-04 09:27:00,East,Coffee,Breakfast,8.5
T003761,C00971,2025-08-18 18:32:00,North,Potato Chips,Snacks,3.1
T000055,C00977,2025-08-06 12:58:00,South,Burger Buns,BBQ,2.8
T002201,C00060,2026-05-24 07:42:00,South,Wine Bottle,Beverages,12.5
T002834,C00349,2025-10-26 13:34:00,West,Sparkling Water,Beverages,1.8
T004968,C00462,2026-05-17 12:39:00,East,Frozen Fries,Frozen,3.4
T001021,C00263,2025-08-19 14:59:00,North,Dish Soap,Household,3.2
T003989,C01187,2025-08-31 08:06:00,East,Salsa Dip,Snacks,3.8
T000366,C00371,2026-02-17 11:02:00,North,Apples,Produce,2.1
T004975,C01054,2025-10-27 13:43:00,South,Bacon,Meat,5.4
T004947,C00558,2026-02-23 16:58:00,West,Cereal,Breakfast,4.2
T002539,C01321,2025-12-17 12:26:00,East,Tortilla Chips,Snacks,3.3
T003503,C01116,2025-11-13 18:14:00,South,Nutella,Spreads,5.9
T002462,C00230,2026-01-22 12:07:00,West,Potato Chips,Snacks,3.1
T002431,C00143,2025-07-18 20:13:00,South,Bananas,Produce,1.2
T003693,C01698,2026-04-29 18:04:00,West,Cereal,Breakfast,4.2
T003811,C00245,2025-09-08 19:34:00,East,Potato Chips,Snacks,3.1
T002141,C01333,2025-06-15 08:54:00,West,Energy Drink,Beverages,2.4
T002201,C00060,2026-05-24 07:42:00,South,Sausages,Meat,4.8
T003193,C00179,2025-06-03 18:15:00,East,BBQ Sauce,BBQ,3.9
T003617,C01089,2026-03-31 20:30:00,North,Paper Towels,Household,5.5
T004845,C00625,2025-12-08 08:34:00,South,Frozen Vegetables,Frozen,3.1
T004588,C01656,2026-02-21 14:44:00,West,Cheddar Cheese,Dairy,5.2
T001645,C01348,2025-12-15 11:18:00,South,Whole Wheat Bread,Bakery,2.9
T001822,C00671,2025-08-28 13:33:00,South,Mustard,BBQ,2.1
T002756,C01143,2026-03-11 12:00:00,North,Paper Towels,Household,5.5
T003093,C00651,2025-07-20 12:00:00,West,Sparkling Water,Beverages,1.8
T000741,C01391,2025-06-08 19:16:00,East,Bacon,Meat,5.4
T003305,C00058,2025-10-18 12:58:00,East,Mustard,BBQ,2.1
T004438,C00617,2025-11-14 13:28:00,South,Paper Plates,Party,2.9
T001690,C01290,2025-12-08 11:08:00,West,Onions,Produce,1.5
T002213,C00615,2025-09-05 19:27:00,North,Whole Wheat Bread,Bakery,2.9
T002424,C00826,2026-03-28 17:45:00,North,Orange Juice,Breakfast,3.9
T000568,C00263,2026-04-22 17:16:00,East,Tortilla Chips,Snacks,3.3
T004444,C01465,2025-06-12 09:29:00,East,Dish Soap,Household,3.2
T003578,C00292,2026-01-14 12:09:00,South,Coffee,Breakfast,8.5
T005166,C01071,2025-11-05 19:04:00,North,Sparkling Water,Beverages,1.8
T002860,C01306,2025-11-07 08:57:00,North,Frozen Vegetables,Frozen,3.1
T000627,C00977,2026-04-02 17:03:00,East,Onions,Produce,1.5
T002151,C01525,2025-07-13 07:21:00,North,Cereal,Breakfast,4.2
T001527,C01711,2025-10-17 18:28:00,West,White Bread,Bakery,2.5
T004328,C01422,2025-06-26 07:35:00,North,Cheddar Cheese,Dairy,5.2
T004468,C00166,2026-02-16 09:52:00,South,Wine Bottle,Beverages,12.5
T001850,C00115,2025-07-09 14:06:00,East,Cola 2L,Beverages,2.6
T000649,C01011,2026-03-27 11:18:00,North,Bagels,Bakery,3.2
T001729,C01727,2026-03-01 08:52:00,West,Guacamole Dip,Snacks,4.2
T002112,C00427,2025-11-26 12:24:00,East,Apples,Produce,2.1
T003108,C00112,2026-03-30 09:41:00,North,Strawberry Jam,Spreads,3.6
T000430,C00257,2025-11-01 10:30:00,East,Guacamole Dip,Snacks,4.2
T004041,C00523,2026-03-15 10:41:00,East,Tomato Pasta Sauce,Pasta_Sauce,3.1
T000969,C00548,2025-10-19 07:48:00,West,Greek Yogurt,Dairy,3.3
T004647,C01409,2025-11-14 20:28:00,South,Ground Beef,Meat,6.9
T000657,C00914,2026-03-24 07:51:00,West,Ground Beef,Meat,6.9
T000211,C00495,2025-09-01 16:53:00,North,Whole Wheat Bread,Bakery,2.9
T004472,C01078,2025-06-16 10:37:00,East,Chicken Breast,Meat,7.5
T002634,C00306,2025-11-30 09:51:00,East,Balloons Pack,Party,3.5
T002169,C01228,2026-02-08 16:03:00,East,Orange Juice,Breakfast,3.9
T004863,C01768,2026-03-07 15:45:00,West,Lettuce,Produce,1.8
T003285,C01023,2025-12-11 08:49:00,South,Croissants,Bakery,3.8
T003528,C00224,2025-11-18 16:29:00,South,Ice Cream,Frozen,4.7
T001950,C00070,2025-11-07 07:01:00,South,Tomatoes,Produce,2.3
T004617,C01248,2025-09-18 07:04:00,West,Eggs (12ct),Dairy,3.5
T000466,C00602,2025-09-20 07:44:00,North,Pretzels,Snacks,2.9
T003518,C01546,2026-02-15 08:25:00,East,Sparkling Water,Beverages,1.8
T000889,C01752,2025-08-22 15:18:00,West,Coffee,Breakfast,8.5
T001079,C01016,2025-11-14 11:23:00,South,Bananas,Produce,1.2
T000156,C00341,2025-09-14 11:47:00,South,Onions,Produce,1.5
T004985,C00322,2026-05-29 11:41:00,North,Sausages,Meat,4.8
T003314,C00038,2025-08-26 10:53:00,West,Oatmeal,Breakfast,3.7
T002621,C00964,2026-02-27 17:48:00,South,Guacamole Dip,Snacks,4.2
T001267,C00249,2025-06-28 08:24:00,East,Coffee,Breakfast,8.5
T002914,C00132,2025-09-17 12:33:00,East,Baby Wipes,Baby,4.6
T000819,C00957,2026-04-25 11:28:00,North,Tortilla Chips,Snacks,3.3
T000452,C01064,2025-08-12 11:12:00,East,Milk 1L,Dairy,1.6
T004957,C00128,2026-05-19 19:20:00,South,Mustard,BBQ,2.1
T003153,C00659,2026-04-15 13:05:00,South,Peanut Butter,Spreads,4.5
T002667,C01032,2025-08-09 07:29:00,North,Frozen Vegetables,Frozen,3.1
T002962,C00191,2025-06-11 18:36:00,East,Laundry Detergent,Household,8.9
T003039,C00044,2025-11-02 16:50:00,West,Salsa Dip,Snacks,3.8
T004253,C01137,2025-08-31 12:25:00,East,Bacon,Meat,5.4
T002673,C01641,2026-03-17 12:48:00,East,Ground Beef,Meat,6.9
T003436,C00497,2025-09-20 19:26:00,South,Oatmeal,Breakfast,3.7
T000012,C01731,2025-10-03 08:20:00,West,Ground Beef,Meat,6.9
T002358,C00818,2025-08-06 20:44:00,South,Beer 6-Pack,Beverages,9.9
T001248,C00070,2026-02-05 11:48:00,North,Frozen Vegetables,Frozen,3.1
T005126,C00170,2025-12-08 13:51:00,South,Orange Juice,Breakfast,3.9
T002741,C01110,2026-01-27 20:21:00,South,Salsa Dip,Snacks,3.8
T002753,C01554,2026-04-02 15:03:00,West,Sausages,Meat,4.8
T004043,C00733,2025-09-02 18:51:00,North,Energy Drink,Beverages,2.4
T004464,C00628,2026-01-25 13:12:00,East,Candles,Party,4.0
T000228,C01307,2025-11-20 07:07:00,North,Cereal,Breakfast,4.2
T001703,C00852,2025-11-26 18:59:00,East,Croissants,Bakery,3.8
T002792,C01579,2025-09-04 18:32:00,South,Frozen Vegetables,Frozen,3.1
T003227,C01435,2026-02-03 14:28:00,South,Milk 1L,Dairy,1.6
T000418,C00399,2026-01-12 16:00:00,South,Salsa Dip,Snacks,3.8
T003252,C01057,2025-10-20 18:42:00,South,Ice Cream,Frozen,4.7
T004259,C00717,2025-09-29 13:06:00,East,Milk 1L,Dairy,1.6
T003020,C01745,2026-02-27 15:03:00,East,Pretzels,Snacks,2.9
T000587,C00456,2025-07-23 14:08:00,East,Ketchup,BBQ,2.6
T002729,C00967,2025-07-20 12:45:00,South,Cola 2L,Beverages,2.6
T000257,C00267,2025-10-19 07:10:00,South,Ice Cream,Frozen,4.7
T004172,C01100,2025-12-21 08:26:00,North,Onions,Produce,1.5
T000963,C01303,2026-02-18 14:57:00,North,Paper Towels,Household,5.5
T005096,C00196,2026-03-31 20:52:00,South,Baby Wipes,Baby,4.6
T004467,C00491,2025-10-06 15:42:00,East,White Bread,Bakery,2.5
T003915,C01114,2025-12-28 19:58:00,North,Avocado,Produce,2.0
T000307,C00998,2026-03-02 15:21:00,East,Bananas,Produce,1.2
T000265,C00464,2025-08-11 20:58:00,North,Penne,Pasta_Sauce,1.9
T000743,C00834,2026-01-26 20:56:00,South,Sparkling Water,Beverages,1.8
T002785,C01356,2025-09-27 16:19:00,West,Paper Plates,Party,2.9
T004913,C00265,2025-06-29 09:41:00,East,Candles,Party,4.0
T005195,C00893,2025-11-11 11:47:00,South,Pretzels,Snacks,2.9
T000614,C01715,2026-02-10 14:23:00,South,Tomato Pasta Sauce,Pasta_Sauce,3.1
T001720,C01135,2025-06-29 19:57:00,South,White Bread,Bakery,2.5
T001171,C00894,2026-05-26 14:06:00,West,Paper Towels,Household,5.5
T003302,C01274,2025-12-11 11:11:00,East,Frozen Pizza,Frozen,5.9
T004044,C00336,2026-05-30 10:12:00,South,Butter,Dairy,4.1
T002951,C01487,2025-10-21 09:58:00,North,Bagels,Bakery,3.2
T001364,C00094,2025-08-05 14:33:00,South,Wine Bottle,Beverages,12.5
T000248,C00576,2025-11-25 08:51:00,South,Butter,Dairy,4.1
T004165,C01532,2025-12-28 10:46:00,North,Tomatoes,Produce,2.3
T004311,C00096,2025-11-21 07:48:00,North,Ice Cream,Frozen,4.7
T001420,C00409,2025-07-24 17:33:00,North,Whole Wheat Bread,Bakery,2.9
T003219,C01354,2026-04-20 12:50:00,North,Bacon,Meat,5.4
T002789,C01484,2026-04-10 15:39:00,North,Baby Food Jars,Baby,2.1
T003339,C00218,2026-03-14 20:00:00,East,Sausages,Meat,4.8
T001403,C00254,2026-01-01 13:16:00,East,Laundry Detergent,Household,8.9
T004137,C00358,2025-10-15 15:06:00,South,Penne,Pasta_Sauce,1.9
T000085,C00864,2026-01-04 10:54:00,East,Butter,Dairy,4.1
T004071,C00695,2026-04-21 10:59:00,East,Whole Wheat Bread,Bakery,2.9
T005182,C00660,2025-08-19 11:51:00,East,Coffee,Breakfast,8.5
T002012,C00873,2025-06-04 16:19:00,South,Laundry Detergent,Household,8.9
T003211,C00533,2026-01-25 17:52:00,West,Guacamole Dip,Snacks,4.2
T004318,C00157,2026-01-29 14:01:00,North,Beer 6-Pack,Beverages,9.9
T004665,C00304,2025-07-24 08:53:00,South,Tortilla Chips,Snacks,3.3
T001791,C00975,2026-01-28 10:42:00,North,Tomatoes,Produce,2.3
T003827,C00496,2026-01-27 15:53:00,West,Baby Food Jars,Baby,2.1
T001094,C01463,2025-07-05 13:57:00,North,Oatmeal,Breakfast,3.7
T004568,C01602,2026-02-14 17:40:00,West,Pretzels,Snacks,2.9
T000248,C00576,2025-11-25 08:51:00,South,Tortilla Chips,Snacks,3.3
T003599,C00001,2026-01-02 15:53:00,North,Avocado,Produce,2.0
T002888,C01396,2025-06-13 17:15:00,South,Ice Cream,Frozen,4.7
T003856,C00656,2026-01-12 11:19:00,South,Laundry Detergent,Household,8.9
T004758,C00621,2026-05-22 10:41:00,South,Salsa Dip,Snacks,3.8
T001310,C01732,2025-12-21 09:21:00,West,Bagels,Bakery,3.2
T002860,C01306,2025-11-07 08:57:00,North,Apples,Produce,2.1
T002883,C01413,2025-06-16 17:20:00,East,Ice Cream,Frozen,4.7
T001065,C01400,2025-10-11 14:27:00,North,Cheddar Cheese,Dairy,5.2
T002874,C01543,2026-03-09 19:53:00,East,Cereal,Breakfast,4.2
T005142,C00983,2025-06-18 16:18:00,West,Cheddar Cheese,Dairy,5.2
T003608,C01303,2025-12-26 18:46:00,North,Sugar,Breakfast,2.2
T003216,C01654,2026-01-31 11:56:00,North,Frozen Vegetables,Frozen,3.1
T002551,C01466,2025-06-01 09:20:00,East,Milk 1L,Dairy,1.6
T002342,C01661,2026-05-15 18:39:00,East,Paper Towels,Household,5.5
T001597,C01301,2026-04-13 10:14:00,East,Coffee,Breakfast,8.5
T001282,C01279,2026-02-01 16:36:00,South,Nutella,Spreads,5.9
T002886,C00956,2025-10-07 19:00:00,South,Tomato Pasta Sauce,Pasta_Sauce,3.1
T003549,C00302,2025-12-07 08:39:00,North,Cola 2L,Beverages,2.6
T001313,C01595,2025-06-02 16:51:00,East,Butter,Dairy,4.1
T002031,C01229,2026-05-05 18:04:00,West,Tomatoes,Produce,2.3
T000638,C00364,2025-08-30 11:25:00,South,Ground Beef,Meat,6.9
T004646,C01705,2025-08-02 13:27:00,North,Chicken Breast,Meat,7.5
T001826,C00153,2026-03-20 18:38:00,West,Sugar,Breakfast,2.2
T002179,C01008,2026-03-12 08:33:00,South,Frozen Fries,Frozen,3.4
T004800,C00860,2025-12-04 14:58:00,West,Sausages,Meat,4.8
T000032,C00208,2025-12-28 09:27:00,North,Frozen Vegetables,Frozen,3.1
T002835,C00728,2026-02-07 16:55:00,East,Bagels,Bakery,3.2
T003024,C01518,2026-03-31 08:19:00,East,Lettuce,Produce,1.8
T003230,C00947,2026-02-03 08:15:00,North,Whole Wheat Bread,Bakery,2.9
T001025,C01163,2025-10-19 16:53:00,South,Bacon,Meat,5.4
T003134,C01365,2025-11-23 11:17:00,South,Ketchup,BBQ,2.6
T003629,C01416,2025-09-21 16:47:00,North,Wine Bottle,Beverages,12.5
T001631,C01368,2026-05-22 11:23:00,South,Eggs (12ct),Dairy,3.5
T002982,C01359,2026-04-05 09:59:00,South,Guacamole Dip,Snacks,4.2
T004096,C00188,2025-12-28 07:27:00,North,Ice Bag,Party,2.2
T002063,C00098,2026-01-13 19:42:00,West,Cola 2L,Beverages,2.6
T001272,C00552,2026-01-05 10:11:00,West,Frozen Vegetables,Frozen,3.1
T003580,C00154,2025-11-06 09:04:00,North,Bagels,Bakery,3.2
T004939,C00945,2025-09-02 11:39:00,North,Cola 2L,Beverages,2.6
T002692,C00244,2026-05-07 16:09:00,North,Bananas,Produce,1.2
T000029,C00033,2026-01-17 17:50:00,North,Whole Wheat Bread,Bakery,2.9
T002542,C01615,2025-10-26 09:55:00,South,Balloons Pack,Party,3.5
T004251,C00021,2026-05-14 07:14:00,East,Dish Soap,Household,3.2
T000663,C01663,2026-01-18 19:24:00,North,White Bread,Bakery,2.5
T004139,C00453,2025-12-15 07:52:00,West,Mustard,BBQ,2.1
T003184,C00667,2026-05-03 14:23:00,East,Sausages,Meat,4.8
T002958,C01339,2025-06-09 12:07:00,West,Chicken Breast,Meat,7.5
T004227,C01420,2026-05-15 16:27:00,East,Sugar,Breakfast,2.2
T003256,C00578,2026-02-08 12:15:00,South,Bacon,Meat,5.4
T001428,C01521,2025-06-03 18:11:00,East,Butter,Dairy,4.1
T004345,C00788,2025-11-24 17:33:00,North,Avocado,Produce,2.0
T001610,C00309,2025-11-20 15:14:00,East,Paper Towels,Household,5.5
T002530,C00338,2025-08-15 20:31:00,South,Salsa Dip,Snacks,3.8
T004729,C01775,2026-03-25 10:48:00,South,Frozen Pizza,Frozen,5.9
T001673,C01693,2025-12-08 12:31:00,South,Pretzels,Snacks,2.9
T002157,C01309,2026-02-08 18:47:00,West,Orange Juice,Breakfast,3.9
T003712,C00182,2026-01-25 18:17:00,South,Beer 6-Pack,Beverages,9.9
T001208,C01355,2025-06-08 10:40:00,East,Laundry Detergent,Household,8.9
T003539,C00787,2025-12-25 07:50:00,West,Sugar,Breakfast,2.2
T001974,C00692,2025-09-23 16:21:00,East,Tomatoes,Produce,2.3
T000085,C00864,2026-01-04 10:54:00,East,Mustard,BBQ,2.1
T002290,C00063,2025-09-02 08:37:00,North,Strawberry Jam,Spreads,3.6
T002824,C00771,2026-01-11 17:52:00,West,Paper Towels,Household,5.5
T003454,C00232,2025-11-27 10:03:00,East,Tomatoes,Produce,2.3
T001483,C00535,2026-03-14 10:59:00,North,Frozen Fries,Frozen,3.4
T001405,C00716,2025-06-29 15:35:00,East,Strawberry Jam,Spreads,3.6
T003930,C01151,2025-07-10 08:06:00,South,Ground Beef,Meat,6.9
T001381,C00378,2025-09-16 08:08:00,East,Nutella,Spreads,5.9
T004616,C00245,2026-02-24 17:58:00,West,Frozen Vegetables,Frozen,3.1
T003788,C01625,2025-10-02 18:47:00,South,Wine Bottle,Beverages,12.5
T000087,C00889,2025-08-27 10:35:00,West,Ground Beef,Meat,6.9
T002190,C00317,2026-05-02 15:24:00,East,Frozen Vegetables,Frozen,3.1
T000783,C01245,2026-01-26 11:31:00,North,Greek Yogurt,Dairy,3.3
T002976,C00834,2025-11-08 09:39:00,South,Chicken Breast,Meat,7.5
T000836,C01719,2025-06-12 08:25:00,South,Tomato Pasta Sauce,Pasta_Sauce,3.1
T000160,C00568,2026-05-05 18:36:00,North,Apples,Produce,2.1
T005185,C01061,2025-12-28 07:42:00,East,Baby Wipes,Baby,4.6
T001871,C01262,2026-04-25 07:01:00,East,Sparkling Water,Beverages,1.8
T003472,C01252,2026-03-12 16:50:00,North,Dish Soap,Household,3.2
T002605,C01193,2025-10-25 09:35:00,West,Frozen Pizza,Frozen,5.9
T003786,C01152,2025-12-19 17:47:00,South,Sparkling Water,Beverages,1.8
T001538,C00145,2026-03-25 19:27:00,North,Sparkling Water,Beverages,1.8
T002697,C00917,2026-02-20 16:08:00,South,Greek Yogurt,Dairy,3.3
T004142,C01338,2025-12-12 17:40:00,North,Ice Bag,Party,2.2
T004304,C01271,2025-11-09 17:48:00,South,Guacamole Dip,Snacks,4.2
T002531,C01698,2025-10-30 09:17:00,East,Ground Beef,Meat,6.9
T002540,C01447,2026-02-24 10:39:00,South,Butter,Dairy,4.1
T005034,C01484,2025-09-22 10:42:00,North,Ice Cream,Frozen,4.7
